director_name,ceremony,year,category,outcome,original_language
Kimberly Levin,Atlanta Film Festival,2015.0,Jury Award,Nominated,en
Taika Waititi,New Zealand Film and TV Awards (II),2017.0,Film Award,Won,en
Laura Poitras,Sheffield International Documentary Festival,2014.0,Inspiration Award,Won,en
Michael David Lynch,"Action on Film International Film Festival, USA",2012.0,Action on Film Award,Won,en
Sergio Rubini,David di Donatello Awards,1991.0,David,Won,it
Ann Hui,Hong Kong Film Awards,2002.0,Hong Kong Film Award,Nominated,cn
Kenneth Lonergan,Online Film Critics Society Awards,2017.0,OFCS Award,Nominated,en
James Cameron,Hochi Film Awards,1998.0,Hochi Film Award,Won,en
Ariel Nasr,"Canadian Screen Awards, CA",2013.0,Canadian Screen Award,Won,en
Casper Andreas,Fort Worth Gay and Lesbian International Film Festival,2007.0,Audience Award,Won,en
R.E. Rodgers,"Williamsburg Independent Film Festival, US",2015.0,Distinctive Honors,Won,en
Paco Plaza,Fantasia Film Festival,2008.0,Best European/North - South American Film,2nd place,es
Joey Paras,Cinemalaya Independent Film Festival,2013.0,Balanghai Trophy,Won,tl
Antonio Tibaldi,Moscow International Documentary Film Festival DOKer,2015.0,Jury Prize,Won,en
Anthony Mann,Laurel Awards,1958.0,Golden Laurel,Nominated,en
Bao Nguyen,VC FilmFest - Los Angeles Asian Pacific Film Festival,2012.0,Special Jury Prize,Won,en
Oksana Bychkova,Sakhalin International Film Festival,2014.0,Grand Prix,Nominated,ru
Nicolai Rohde,Annonay International Festival of First Films,2006.0,Grand Jury Prize,Nominated,de
Mary McDonagh Murphy,News & Documentary Emmy Awards,2002.0,Emmy,Won,en
Joseph M. Newman,"Academy Awards, USA",1937.0,Oscar,Nominated,en
Claude Cloutier,Montréal World Film Festival,2000.0,First Prize (Short Films),Nominated,en
Peter Mullan,BAFTA Awards,2003.0,BAFTA Film Award,Nominated,en
Léa Fehner,"César Awards, France",2010.0,César,Nominated,fr
Nicolas Cage,Razzie Awards,2013.0,Razzie Award,Nominated,en
Sergi Rubió,Sitges - Catalonian International Film Festival,2001.0,Nova Autoria Award,Nominated,en
Laurence Olivier,Venice Film Festival,1946.0,International Critics Award - Special Mention,Won,en
Alejandro Springall,Guadalajara International Film Festival,1999.0,OCIC Award,Won,en
Jan Troell,"Telluride Film Festival, US",2008.0,Silver Medallion Award,Won,sv
Marc-Andreas Bochert,Erich Kästner Children's TV Award,2001.0,Erich Kästner Award,Won,de
John Slattery,Online Film & Television Association,2009.0,OFTA Television Award,Nominated,en
Benicio del Toro,Nevada Film Critics Society,2014.0,NFCS Award,Won,en
Koji Yakusho,Awards Circuit Community Awards,2006.0,ACCA,Nominated,ja
Alessandro D'Alatri,Montréal World Film Festival,2002.0,Grand Prix des Amériques,Nominated,it
Xavier Dolan,Jutra Awards,2015.0,Jutra,Nominated,fr
Werner Schroeter,Chicago International Film Festival,1983.0,Gold Hugo,Nominated,en
Jan Verheyen,Montréal World Film Festival,2013.0,Grand Prix des Amériques,Nominated,en
John Seale,"American Society of Cinematographers, USA",2004.0,ASC Award,Nominated,en
Tommy Lee Jones,AARP Movies for Grownups Awards,2015.0,Movies for Grownups Award,Nominated,en
Paul Dano,Chlotrudis Awards,2008.0,Chlotrudis Award,Won,en
Jeffrey Elmont,"Golden and Platin Film, Netherlands",2011.0,Golden Film,Won,nl
Bob Giraldi,St. Louis International Film Festival,2000.0,Audience Choice Award,Won,en
Duke Johnson,Awards Circuit Community Awards,2015.0,ACCA,2nd place,en
Ken Watanabe,Awards of the Japanese Academy,2010.0,Award of the Japanese Academy,Won,en
Michael Epstein,"Writers Guild of America, USA",1994.0,WGA Award (TV),Won,en
Nicolas Provost,Göteborg Film Festival,2012.0,International Debut Award,Nominated,en
Barry Jenkins,Toronto International Film Festival,2016.0,Platform Prize,Nominated,en
Jim,Russian National Movie Awards,2005.0,Georges Award,Nominated,en
Denis Villeneuve,"St. Louis Film Critics Association, US",2016.0,SLFCA Award,2nd place,en
Oleg Sentsov,São Paulo International Film Festival,2012.0,Youth Award,Nominated,en
Albert Maysles,Sundance Film Festival,1991.0,Cinematography Award,Won,en
George Clooney,AARP Movies for Grownups Awards,2012.0,Movies for Grownups Award,Nominated,en
Tobe Hooper,Phoenix International Horror & Sci-Fi Film Festival,2005.0,Hall of Fame,Won,en
Monica Vitti,Italian National Syndicate of Film Journalists,1967.0,Silver Ribbon,Nominated,it
Francesco Rosi,San Francisco International Film Festival,1997.0,Akira Kurosawa Award,Won,it
Spike Lee,"Academy Awards, USA",1990.0,Oscar,Nominated,en
Markus Schleinzer,Philadelphia Film Festival,2011.0,Best First Time Director,Won,de
Spike Lee,Film Independent Spirit Awards,2001.0,Independent Spirit Award,Nominated,en
Paweł Pawlikowski,Minsk International Film Festival,2013.0,Grand Prix Golden Listapad,Won,en
Barbet Schroeder,"Golden Globes, USA",1991.0,Golden Globe,Nominated,en
Tom McCarthy,Online Film & Television Association,2010.0,OFTA Film Award,Nominated,en
Tapio Piirainen,Venla Awards,2001.0,Venla,Won,fi
Bryan Fox,Best Shorts Competition,2015.0,Award of Excellence,Won,en
Joshua Marston,Jameson CineFest - Miskolc International Film Festival,2016.0,International Ecumenical Award,Nominated,en
Sinan Çetin,Shanghai International Film Festival,1999.0,Golden Goblet,Won,tr
George Lucas,"Writers Guild of America, USA",1974.0,WGA Award (Screen),Nominated,en
Carlo Di Palma,Italian National Syndicate of Film Journalists,1967.0,Silver Ribbon,Won,en
Asghar Massombagi,Woodstock Film Festival,2002.0,Honorable Mention,Won,en
Éric Rohmer,French Syndicate of Cinema Critics,1972.0,Critics Award,Won,fr
Samuel D. Pollard,Primetime Emmy Awards,2001.0,Primetime Emmy,Nominated,en
Mariano Llinás,Argentinean Film Critics Association Awards,2009.0,Silver Condor,Nominated,es
Francisco Ramalho Jr.,Gramado Film Festival,1987.0,Golden Kikito,Nominated,pt
Richard Loncraine,BAFTA Awards,1981.0,BAFTA TV Award,Nominated,en
Deepa Mehta,Taormina International Film Festival,2006.0,Taormina Arte Award,Won,en
Matteo Oleotto,Sofia International Film Festival,2014.0,Young Jury Award,Won,it
Elwood Perez,"Young Critics Circle, Philippines",1992.0,YCC Award,Nominated,en
Małgorzata Szumowska,Chéries-Chéris,2013.0,Jury Prize,Won,pl
Balufu Bakupa-Kanyinda,Namur International Festival of French-Speaking Film,1998.0,Best Short Film of the South,Won,en
Benoît Cohen,"Starlite Film Festival, US",2014.0,Audience Choice Award,Won,fr
Roberto D'Antona,American Movie Awards,2017.0,Honorable Mention,Won,en
Jonathan Ford,Fantasporto,2015.0,International Fantasy Film Award,Nominated,en
Priit Pärn,Zagreb World Festival of Animated Films,2004.0,Special Jury Award,Won,en
Deng Chao,Golden Rooster Awards,2009.0,Golden Rooster,Nominated,en
Peter Delpeut,"National Society of Film Critics Awards, USA",1992.0,Special Citation,Won,en
Ettore Scola,David di Donatello Awards,2014.0,David,Nominated,it
Ermanno Olmi,Venice Film Festival,1987.0,FIPRESCI Prize,Won,it
John Kent Harrison,Gemini Awards,2005.0,Gemini,Nominated,en
Frederick Wiseman,International Documentary Association,1990.0,Career Achievement Award,Won,en
Andreas Kannengießer,"First Steps Awards, Germany",2011.0,First Steps Award,Nominated,de
Yuen Woo-ping,Hong Kong Film Awards,2016.0,Hong Kong Film Award,Nominated,cn
Nikos Kellis,Drama Short Film Festival,2014.0,Best Fiction Film (National),Nominated,en
Eliane Caffé,Fribourg International Film Festival,2003.0,Grand Prix,Nominated,en
Bruce Weber,Venice Film Festival,1988.0,Cinecritica Award,Won,en
Juan Pablo Rebella,Lima Latin American Film Festival,2004.0,Best Screenplay,Won,es
Hou Hsiao-hsien,European Film Awards,2001.0,Screen International Award,Nominated,zh
Yash Chopra,Filmfare Awards,1966.0,Filmfare Award,Won,hi
Mark Kochanowicz,Winter Film Awards,2015.0,Award of Excellence,Won,en
Eskil Vogt,"Amanda Awards, Norway",2007.0,Amanda,Won,no
Uwe Janson,Munich Film Festival,1989.0,Director's Promotional Award,Won,de
José Luis Torres Leiva,Transilvania International Film Festival,2008.0,Transilvania Trophy,Nominated,es
Stathis Athanasiou,Rome Independent Film Festival,2006.0,RIFF Jury Award,Nominated,el
Chao-Jen Hsu,Hong Kong International Film Festival,2013.0,FIPRESCI Prize,Nominated,zh
Alejo Crisóstomo,Costa Rica International Film Festival,2014.0,Audience Award,Won,es
John Hillcoat,Australian Film Institute,1989.0,AFI Award,Nominated,en
Abderrahmane Sissako,Fribourg International Film Festival,1999.0,FIPRESCI Prize - Special Mention,Won,fr
Wayne Blair,Australian Film Institute,2005.0,AFI Award,Nominated,en
Vera Farmiga,"Golden Globes, USA",2010.0,Golden Globe,Nominated,en
Liv Ullmann,David di Donatello Awards,1986.0,David,Nominated,sv
Imran Khan,Apsara Film Producers Guild Awards,2009.0,Apsara Award,Won,hi
Jaime de Armiñán,Berlin International Film Festival,1994.0,Golden Berlin Bear,Nominated,es
Billy Wilder,"Writers Guild of America, USA",1973.0,WGA Award (Screen),Nominated,en
Libero De Rienzo,Italian National Syndicate of Film Journalists,2009.0,Silver Ribbon,Nominated,it
Mahdi Fleifel,New York International Independent Film & Video Festival,2005.0,Short Film Award,Nominated,en
Juan Vicente Córdoba,Goya Awards,2017.0,Goya,Won,es
Bernardo Bertolucci,Walk of Fame,2008.0,Star on the Walk of Fame,Won,it
Raphaël Nadjari,Tokyo FILMeX,2007.0,Grand Prize,Won,en
Steffen Schäffler,BAFTA Awards,2000.0,BAFTA Film Award,Nominated,de
Dylan Baker,Film Independent Spirit Awards,1999.0,Independent Spirit Award,Nominated,en
Clark Jones,"Directors Guild of America, USA",1982.0,DGA Award,Nominated,en
Isaki Lacuesta,"Cinema Writers Circle Awards, Spain",2012.0,CEC Award,Nominated,en
Eduardo Calcagno,Havana Film Festival,1999.0,Vigía Award,Won,es
Dominga Sotomayor Castillo,Iquique International Film Festival,2013.0,Festival Prize,Won,en
Abel Ferrara,New York International Independent Film & Video Festival,2002.0,Grand Jury Prize,Won,en
Mahdi Fleifel,Sheffield International Documentary Festival,2014.0,Sheffield Short Doc Award,Nominated,en
Sergey Loznitsa,Cannes Film Festival,2010.0,Golden Camera,Nominated,en
Edward James Olmos,Prism Awards,2003.0,Prism Award,Nominated,en
Jack Nicholson,Awards Circuit Community Awards,1992.0,ACCA,Nominated,en
Paul Haggis,Black Reel Awards,2006.0,Black Reel,Won,en
Serge Meynard,Castellinaria International Festival of Young Cinema,2000.0,Silver Castle,Won,fr
Carl Foreman,"Writers Guild of America, USA",1951.0,WGA Award (Screen),Won,en
Luis Buñuel,"Ariel Awards, Mexico",1956.0,Silver Ariel,Nominated,es
Justin Eugene Evans,Santa Fe Film Festival,2008.0,Heineken Red Star Award,Won,en
Ron Clements,Alliance of Women Film Journalists,2017.0,EDA Award,Nominated,en
Pippo Mezzapesa,Rome Film Fest,2012.0,Prospettive Award,Nominated,it
Christian-Jaque,"César Awards, France",1985.0,Honorary César,Won,fr
Jamie Magnus Stone,Boulder International Film Festival,2015.0,BIFF Award,Won,en
Anup Singh,Vesoul Asian Film Festival,2014.0,Golden Wheel,Nominated,en
Sergey Loznitsa,Chicago International Film Festival,2010.0,Gold Hugo,Nominated,en
Diana Groó,FIKE - Évora International Short Film Festival,2002.0,Best Experimental Film,Won,hu
Emir Baigazin,São Paulo International Film Festival,2013.0,International Jury Award,Won,en
Mansoor Khan,Awards of the International Indian Film Academy,2001.0,Popular Award,Nominated,en
António Ferreira,Cleveland International Film Festival,2008.0,Best Narrative Short Film,Nominated,pt
Rian Johnson,Rondo Hatton Classic Horror Awards,2012.0,Rondo Statuette,Nominated,en
Hugh Hudson,Cannes Film Festival,1989.0,Palme d'Or,Nominated,en
Aditya Assarat,IndieLisboa International Independent Film Festival,2008.0,Grand Prize City of Lisbon,Won,th
Sajid Khan,"Stardust Awards, India",2011.0,Reader's Choice,Nominated,hi
Stéphane Giusti,Miami Gay and Lesbian Film Festival,2000.0,Audience Award,Won,fr
Ashim Ahluwalia,Filmfare Awards,2015.0,Technical Award,Nominated,en
Stuart Blumberg,Humanitas Prize,2010.0,Humanitas Prize,Nominated,en
Vanessa Redgrave,London Critics Circle Film Awards,2008.0,ALFS Award,Won,en
Yuen Bun,Golden Horse Film Festival,2004.0,Golden Horse Award,Nominated,en
Grey,Walk of Fame,1985.0,Star on the Walk of Fame,Won,en
Adrian Belic,Telly Awards,2014.0,Silver Telly,Won,en
Edward James Olmos,Lone Star Film & Television Awards,1998.0,Lone Star Film & Television Award,Won,en
Jouni Hokkanen,Warsaw International Film Festival,2010.0,Best Short,Nominated,en
José Luis López-Linares,"Cinema Writers Circle Awards, Spain",2009.0,CEC Award,Nominated,es
Dito Montiel,Ghent International Film Festival,2006.0,Grand Prix,Nominated,en
Thom Zimny,CPH:DOX,2010.0,Sound & Vision Award,Nominated,en
Robert Bresson,Berlin International Film Festival,1977.0,Interfilm Award,Won,fr
James Cotten,"Milledgeville Film Festival, US",2016.0,Jury Prize,Won,en
Natalja Pogonischewa,Cottbus Film Festival of Young East European Cinema,2001.0,Special Prize,Won,ru
Ursula Meier,Swiss Film Prize,2015.0,Swiss Film Prize,Nominated,fr
Roberto Rossellini,Locarno International Film Festival,1948.0,Prize,Won,it
Jackie Chan,Walk of Fame,2002.0,Star on the Walk of Fame,Won,cn
Ana Poliak,Torino Film Festival,2001.0,Prize of the City of Torino,Nominated,en
Francesca Comencini,Tribeca Film Festival,2003.0,Special Mention,Won,it
Fabrizio Bentivoglio,"Golden Goblets, Italy",1990.0,Golden Goblet,Won,it
Ulu Braun,Norwegian Short Film Festival,2013.0,Short Film Jury Award,Nominated,en
Luis García Berlanga,"Cinema Writers Circle Awards, Spain",1954.0,CEC Award,Won,es
Arto Halonen,Krakow Film Festival,2004.0,Golden Dragon - Special Mention,Won,fi
Dominik Reding,Max Ophüls Festival,1999.0,Max Ophüls Award,Nominated,de
Justin Chadwick,Sedona International Film Festival,2011.0,Director's Choice Award,Won,en
Joshua Marston,Film Independent Spirit Awards,2005.0,Independent Spirit Award,Won,en
Sean Penn,Irish Film and Television Awards,2004.0,Audience Award,Nominated,en
Liddy Oldroyd,BAFTA Awards,1994.0,BAFTA TV Award,Won,en
Jackie Earle Haley,Screen Actors Guild Awards,2007.0,Actor,Nominated,en
Miloš Forman,Palm Springs International Film Festival,2000.0,Director's Achievement Award,Won,en
Brian Averill,Atlantic City Film Festival,2003.0,Jury Award,Won,en
Dionisio Pérez,Málaga Spanish Film Festival,2003.0,Golden Biznaga,Nominated,es
Mahdi Fleifel,Documentary Edge Festival,2013.0,World Cinema Award,Won,en
Jon Stewart,Primetime Emmy Awards,2010.0,Primetime Emmy,Nominated,en
Nisha Pahuja,San Diego Asian Film Festival,2012.0,Special Jury Mention,Won,en
Felipe Cazals,"Ariel Awards, Mexico",1980.0,Silver Ariel,Won,es
Quentin Lee,Philadelphia Asian American Film Festival,2012.0,Festival Prize,Won,en
Kad Merad,"César Awards, France",2007.0,César,Won,fr
Peter Yates,"Directors Guild of America, USA",1980.0,DGA Award,Nominated,en
Chris Bell,Warsaw International Film Festival,2008.0,Best Documentary,Nominated,en
Alejandro Amenábar,Sitges - Catalonian International Film Festival,2006.0,Time-Machine Honorary Award,Won,en
Maren Ade,International Online Cinema Awards (INOCA),2017.0,INOCA,Won,de
Dax Phelan,Glendale International Film Festival,2016.0,Festival Award,Won,en
Ida Panahandeh,Chicago International Film Festival,2015.0,Roger Ebert Award,Won,fa
James Kerwin,Fort Worth Film Festival,1999.0,Independent Film Award,Won,en
Michel Blanc,"César Awards, France",2007.0,César,Nominated,fr
Alex Merkin,"SENE Film, Music and Art Festival",2016.0,Film Jury Award,Won,en
E. Elias Merhige,Sitges - Catalonian International Film Festival,2000.0,Best Film,Nominated,en
Frank van Mechelen,Montréal World Film Festival,2005.0,Grand Prix des Amériques,Nominated,en
Anocha Suwichakornpong,Bombay International Film Festival,2010.0,Silver Gateway,Won,th
Jorge Coira,Ourense Independent Film Festival,1996.0,Jury Prize,Won,es
Beyoncé Knowles,MTV Video Music Awards (VMA),2016.0,VMA,Won,en
Lars von Trier,David di Donatello Awards,2012.0,David,Nominated,da
Vicente Amorim,Montréal World Film Festival,2011.0,Grand Prix des Amériques,Nominated,en
Brian Bolster,Edmonton International Film Festival,2014.0,The BRIAN HENDRICKS Award for Innovation,Won,en
Laurence Olivier,New York Film Critics Circle Awards,1956.0,NYFCC Award,3rd place,en
Nawapol Thamrongrattanarit,Cinemanila International Film Festival,2012.0,Lino Brocka Award,Nominated,th
Dana Plays,San Francisco Art Institute Film and Video Festival,1990.0,Achievement in Experimental Form,Won,en
Meat Loaf,The Stinkers Bad Movie Awards,2006.0,Stinker Award,Nominated,en
Meredith Morran,WorldFest Houston,2015.0,Platinum Remi Award,Won,en
Jamie Foxx,Florida Film Critics Circle Awards,2004.0,FFCC Award,Won,en
Leonardo Di Costanzo,Cinéma du Réel,2004.0,Libraries Award - Mention,Won,it
Steven Spielberg,"National Society of Film Critics Awards, USA",1983.0,NSFC Award,Won,en
Sven Martin,Gold Derby Awards,2012.0,Gold Derby Award,Nominated,en
Kazik Radwanski,Dallas International Film Festival,2011.0,Special Jury Prize,Won,en
Tze Chun,VC FilmFest - Los Angeles Asian Pacific Film Festival,2009.0,Grand Jury Prize,Won,en
Jan P. Matuszyński,Locarno International Film Festival,2016.0,Golden Leopard,Nominated,pl
Doug Sweetland,Annie Awards,2003.0,Annie,Won,en
Saul Dibb,Dinard British Film Festival,2004.0,Golden Hitchcock,Nominated,en
Jan Troell,Berlin International Film Festival,1992.0,Silver Berlin Bear,Won,sv
Russell Brown,"Studio City Film Festival, US",2016.0,Best Screenplay: Feature,Won,en
Mariano Cohn,Valladolid International Film Festival,2016.0,Golden Spike,Nominated,es
Tom Forman,Primetime Emmy Awards,2006.0,Primetime Emmy,Won,en
Ciro Guerra,Mar del Plata Film Festival,2015.0,Best Film,Won,es
Yutaka Tsuchiya,Rotterdam International Film Festival,2004.0,Tiger Award,Nominated,en
Anthony Geffen,BAFTA Awards,2011.0,BAFTA TV Award,Won,en
Alessandro Haber,Golden Ciak Awards,1997.0,Golden Ciak,Nominated,it
Hisko Hulsing,Lille Short Film Festival,2013.0,Jury Award,Won,en
Stephanie Morgenstern,"Canadian Screen Awards, CA",2014.0,Canadian Screen Award,Nominated,en
Philippe Lopes-Curval,BAFTA Awards,2005.0,BAFTA Film Award,Nominated,en
Ingrid Veninger,Genie Awards,2003.0,Genie,Won,en
Ronald Neame,Locarno International Film Festival,1950.0,Mention,Won,en
Lino Brocka,Gawad Urian Awards,1983.0,Gawad Urian Award,Nominated,en
Burleigh Smith,Tupelo Film Festival,2013.0,Festival Prize,2nd place,en
Jeffrey Roth,Rhode Island International Film Festival,2007.0,First Prize,Won,en
Jefery Levy,Stockholm Film Festival,1994.0,FIPRESCI Prize,Nominated,en
Ane Siderman,Bogota Film Festival,2014.0,Golden Precolumbian Circle,Nominated,pt
