director_name,ceremony,year,category,outcome,original_language
Vsevolod Pudovkin,State Prize of Soviet Union - Stalinskaya Premia,1941.0,Stalinskaya Premia,Won,ru
Nikhil Advani,Filmfare Awards,2004.0,Filmfare Award,Nominated,hi
Vladimir Carvalho,"Silver Daisy Awards, Brazil",1976.0,Silver Daisy,Won,pt
Elizabeth Gill,Irish Film and Television Awards,2012.0,IFTA Award,Nominated,en
Juraj Jakubisko,Czech Lions,2001.0,Czech Lion,Won,sk
Benh Zeitlin,Alliance of Women Film Journalists,2013.0,EDA Award,Won,en
Dan Bradley,World Stunt Awards,2002.0,Taurus Award,Nominated,en
Toni Servillo,Golden Ciak Awards,2009.0,Golden Ciak,Won,it
Alejandro Lubezki,"Ariel Awards, Mexico",2003.0,Silver Ariel,Nominated,es
Kim ki,Mar del Plata Film Festival,2006.0,Best Film,Nominated,en
Laurence Harvey,"Golden Globes, USA",1968.0,Henrietta Award,Won,en
Bob Wynn,Primetime Emmy Awards,1981.0,Primetime Emmy,Nominated,en
Artem Demenok,"Adolf Grimme Awards, Germany",2007.0,Adolf Grimme Award,Won,en
Francesca Comencini,Mar del Plata Film Festival,2004.0,Special Jury Award,Won,it
Edgardo Vinarao,"FAP Awards, Philippines",2003.0,FAP Award,Nominated,en
Sharron Miller,New York International Film and TV Festival,1984.0,Gold Medal,Won,en
Antonio Albanese,Italian National Syndicate of Film Journalists,2016.0,Nino Manfredi Award,Won,it
Christopher Doyle,International Cinephile Society Awards,2005.0,ICS Award,2nd place,en
Edward Burns,New York Emmy Awards,2015.0,New York Emmy,Won,en
David Lynch,The Stinkers Bad Movie Awards,1997.0,Stinker Award,Nominated,en
Tommy Lee Wallace,CableACE Awards,1991.0,ACE,Won,en
Angelina Jolie,"Academy Awards, USA",2000.0,Oscar,Won,en
Joel Lamangan,Star Awards for Movies,2011.0,Star Award,Won,en
Rommel Tolentino,Cinemalaya Independent Film Festival,2011.0,Balanghai Trophy,Won,en
Rolf de Heer,Australian Film Institute,1994.0,AFI Award,Won,en
Goffredo Alessandrini,Venice Film Festival,1934.0,Mussolini Cup,Nominated,en
Pedro Almodóvar,"Golden Globes, Italy",2002.0,Golden Globe,Nominated,es
Edgar Wright,Utah Film Critics Association Awards,2013.0,UFCA Award,Won,en
Leon Gast,"Cinema Eye Honors Awards, US",2014.0,Cinema Eye Honors Award,Won,en
Àlex Lora,CinEuphoria Awards,2014.0,CinEuphoria,Nominated,nl
Helen Hunt,"Academy Awards, USA",1998.0,Oscar,Won,en
Benjamin Meyer,Garden State Film Festival,2016.0,Jury Award,Won,en
Bobby Roth,Sundance Film Festival,1982.0,Grand Jury Prize,Won,en
Agnès Jaoui,Stockholm Film Festival,2004.0,Best Screenplay,Won,en
Eric Daniel Metzgar,BendFilm Festival,2006.0,Conservation Award,Won,en
Marko Skop,Karlovy Vary International Film Festival,2006.0,Audience Award,Won,sk
Jesse James Miller,Nashville Film Festival,2017.0,Grand Jury Prize,Nominated,en
Nancy Meckler,Hamptons International Film Festival,1996.0,Audience Award,Won,en
Alain Gomis,Istanbul International Film Festival,2017.0,FACE Award,Won,fr
Lee Daniels,Black Reel Awards,2014.0,Black Reel,Nominated,en
Sabina Guzzanti,Golden Graals,2008.0,Golden Graal,Nominated,it
V.W. Scheich,Lady Filmmakers Film Festival,2012.0,Festival Award,Won,de
Antoine Fuqua,Black Reel Awards,2016.0,Black Reel,Nominated,en
Brian Lonano,Zinema Zombie Fest,2016.0,Special Mention of the Jury,Won,en
João Rui Guerra da Mata,CPH:DOX,2012.0,CPH:DOX Award,Nominated,pt
Simon Curtis,BAFTA Awards,1993.0,BAFTA TV Award,Nominated,en
Daniel Lanois,Las Vegas Film Critics Society Awards,2000.0,Sierra Award,Nominated,en
Visa Koiso-Kanttila,Biarritz International Festival of Audiovisual Programming,2011.0,Silver FIPA,Won,en
Gabriel Mascaro,Transilvania International Film Festival,2016.0,FIPRESCI Prize,Won,pt
Philippe Aractingi,Granada Film Festival Cines del Sur,2014.0,Silver Alhambra,Won,en
Maxim Pozdorovkin,Palm Springs International ShortFest,2016.0,Jury Award,Won,en
Péter Gothár,Cannes Film Festival,1982.0,Award of the Youth,Won,hu
Joaquín del Paso,Guadalajara International Film Festival,2016.0,MEZCAL Award,Won,en
Kunle Afolayan,Abuja International Film Festival,2012.0,Festival Prize,Won,en
Fyodor Bondarchuk,"Golden Eagle Awards, Russia",2016.0,Golden Eagle,Nominated,ru
Todd Haynes,Toronto Film Critics Association Awards,2015.0,TFCA Award,Won,en
Kiyoshi Kurosawa,Neuchâtel International Fantastic Film Festival,2017.0,Narcisse Award,Nominated,ja
Brian Yuzna,Brussels International Festival of Fantasy Film (BIFFF),1990.0,Special Award,Won,en
Jean Vallée,Genie Awards,2012.0,Genie,Nominated,en
Peter Andrikidis,Australian Film Institute,2008.0,AFI Award,Won,en
Parviz Shahbazi,Molodist International Film Festival,1998.0,Best Film Award,Nominated,fa
Charlton Heston,Bambi Awards,1961.0,Bambi,3rd place,en
Orlando von Einsiedel,"Academy Awards, USA",2017.0,Oscar,Won,en
Jean Benoît-Lévy,Venice Film Festival,1937.0,Mussolini Cup,Nominated,en
Imran Khan,Screen Weekly Awards,2009.0,Screen,Nominated,hi
Judson Pearce Morgan,Mexico International Film Festival,2009.0,Silver Palm Award,Won,en
Joshua Locy,Film Independent Spirit Awards,2017.0,John Cassavetes Award,Nominated,en
Greta Gerwig,Women Film Critics Circle Awards,2015.0,WFCC Award,Nominated,en
Pierre Stefanos,TLVFest - The Tel Aviv International LGBT Film Festival,2011.0,Jury Prize,Nominated,en
Andrew Hulme,British Independent Film Awards,2012.0,British Independent Film Award,Nominated,en
Paula van der Oest,Emden International Film Festival,2015.0,Emden Film Award,Nominated,nl
Grzegorz Jaroszuk,Washington DC Filmfest,2011.0,Audience Award,Nominated,pl
Pete Docter,"Student Academy Awards, USA",1992.0,Gold Medal,Won,en
Steven Sprung,"American Cinema Editors, USA",2010.0,Eddie,Nominated,en
James Steven Sadwith,"Directors Guild of America, USA",2006.0,DGA Award,Nominated,en
Mike Holboom,Oberhausen International Short Film Festival,1998.0,FIPRESCI Prize - Honorable Mention,Won,en
Brent Bambic,Indie Gathering International Film Festival,2006.0,Indie Gathering Award,Won,en
Michael Jai White,Image Awards,2013.0,Image Award,Nominated,en
Stanley Nelson,International Documentary Association,2009.0,Pare Lorentz Award,Nominated,en
Laura Poitras,CPH:DOX,2010.0,Amnesty Award,Nominated,en
Phillip Barker,Directors Guild of Canada,2003.0,DGC Team Award,Nominated,en
Márk Bodzsár,Transilvania International Film Festival,2013.0,Transilvania Trophy,Nominated,hu
Iain Paterson,Primetime Emmy Awards,2014.0,Primetime Emmy,Nominated,en
George Sluizer,Berlin International Film Festival,1961.0,Silver Berlin Bear,Won,en
David Ayer,Georgia Film Critics Association (GFCA),2015.0,Oglethorpe Award for Excellence in Georgia Cinema,Nominated,en
Cynthia Wade,Independent Film Festival of Boston,2010.0,Grand Jury Prize,Won,en
Montxo Armendáriz,San Sebastián International Film Festival,1990.0,Golden Seashell,Won,en
Fernando Coimbra,Cinema Brazil Grand Prize,2015.0,Cinema Brazil Grand Prize,Won,en
Bertrand Tavernier,"César Awards, France",1976.0,César,Nominated,fr
Benoît Dervaux,San Francisco International Film Festival,2001.0,Certificate of Merit,Won,en
Karl Freund,"Academy Awards, USA",1955.0,Technical Achievement Award,Won,en
Stefano Milla,IndieFEST Film Awards,2013.0,Award Of Excellence,Won,en
Scarlett Johansson,MTV Movie + TV Awards,2014.0,MTV Movie Award,Nominated,en
Isild Le Besco,Oldenburg Film Festival,2010.0,German Independence Award - Audience Award,Nominated,en
Ashutosh Gowariker,Zee Cine Awards,2005.0,Popular Award,Nominated,hi
Massimiliano De serio,Locarno International Film Festival,2011.0,Don Quixote Award,Won,en
Sandra Kogut,Oberhausen International Short Film Festival,1999.0,"Prize of the Ministry for Development, Culture and Sports",Won,pt
Marc Lahore,Lund International Fantastic Film Festival,2016.0,Méliès d'argent Award,Nominated,en
Hisonni Johnson,Southern Shorts Awards,2017.0,Award of Merit,Won,en
Gary Sinise,"Golden Globes, USA",1995.0,Golden Globe,Nominated,en
Jeff Kopas,Mexico City International Contemporary Film Festival,2007.0,Special Award,Won,en
Stefan Avalos,Hot Docs Canadian International Documentary Festival,2017.0,Audience Award,Nominated,en
Tony Zierra,Raindance Film Festival,2009.0,Jury Prize,Nominated,en
Marek Piwowski,Krakow Film Festival,1972.0,Silver Dragon,Won,pl
Sandi Simcha Dubowski,Seattle Lesbian & Gay Film Festival,2001.0,Audience Award,Won,en
Fellipe Barbosa,Toulouse Latin America Film Festival,2014.0,Audience Award,Won,pt
Ferzan Ozpetek,Italian National Syndicate of Film Journalists,2012.0,Silver Ribbon,Nominated,it
Luís Filipe Rocha,Premios Aquila,2016.0,Jury Award,Nominated,pt
Josep Maria Forn,Barcelona Film Awards,2007.0,Barcelona Film Award,Nominated,es
Yousry Nasrallah,Nantes Three Continents Festival,2009.0,Audience Award,Won,ar
Larry Fessenden,Chicago International Film Festival,2014.0,Audience Choice Award,Nominated,en
Ken Loach,British Independent Film Awards,1998.0,British Independent Film Award,Won,en
David Thewlis,London Critics Circle Film Awards,1994.0,ALFS Award,Won,en
Michael Parks,Fright Meter Awards,2011.0,Fright Meter Award,Nominated,en
Jade Hærem Aksnes,Los Angeles Independent Film Festival Awards,2015.0,LAIFF April Award,Nominated,en
Babak Najafi,Bombay International Film Festival,2010.0,Golden Gateway,Nominated,en
Len Collin,Writers' Guild of Great Britain,2008.0,Writers' Guild of Great Britain Award,Won,en
Anand,Filmfare Awards,1967.0,Filmfare Award,Won,hi
Vera Farmiga,Online Film & Television Association,2015.0,OFTA Television Award,Nominated,en
Nathaniel Kahn,Philadelphia Film Festival,2003.0,Audience Award,Won,en
Trish Sie,Grammy Awards,2012.0,Grammy,Nominated,en
Mathieu Turi,ShockerFest,2011.0,Science Fiction Genre Award,Nominated,en
Kamal John Iskander,Williamsburg International Film Festival,2010.0,Certificate of Merit,Won,en
Kathryn Bigelow,Washington DC Area Film Critics Association Awards,2009.0,WAFCA Award,Won,en
Thomas Gilou,Clermont-Ferrand International Short Film Festival,1985.0,Audience Award,Won,fr
Stephen Surjik,Directors Guild of Canada,2007.0,DGC Craft Award,Won,en
Branden Kramer,Los Angeles Film Festival,2015.0,Nightfall Award,Nominated,en
Bruce McDonald,Genie Awards,1999.0,Genie,Nominated,en
Paul Saltzman,Jackson Crossroads Film Festival,2009.0,Audience Choice,Won,en
Richard Pearce,Western Heritage Awards,1981.0,Bronze Wrangler,Won,en
Mary Walsh,Writers Guild of Canada,1997.0,WGC Award,Won,en
Antonio Albanese,Venice Film Festival,2013.0,Pasinetti Award,Won,it
Gianluca Sodaro,Milano International Film Festival Awards (MIFF Awards),2013.0,Short Films - MIFF Awards 2013,Nominated,en
Kelsey Grammer,Satellite Awards,1999.0,Golden Satellite Award,Nominated,en
Henner Winckler,Sochi International Film Festival,2002.0,Special Jury Award,Won,de
Nick Nevern,Portobello Film and Video Festival,2009.0,Festival Prize,Won,en
Ricky Tognazzi,David di Donatello Awards,2000.0,Scholars Jury David,Won,it
Mike Oldfield,"Golden Globes, USA",1985.0,Golden Globe,Nominated,en
Toni Servillo,David di Donatello Awards,2017.0,David,Nominated,it
Justin Simien,Indiewire Critics' Poll,2014.0,ICP Award,Nominated,en
Daniel Mulloy,Kansas City FilmFest,2011.0,Festival Prize,Won,en
Victor Kossakovsky,Cinéma du Réel,2006.0,Libraries Award - Mention,Won,en
Radoslav Spassov,Golden Rose,1976.0,Golden Rose,Won,bg
Alexander Tovar,"Los Angeles Movie Awards, US",2014.0,Los Angeles Movie Award,Won,en
Ashutosh Gowariker,Screen Weekly Awards,2005.0,Special Jury Award,Won,hi
George Sluizer,Gramado Film Festival,1974.0,Golden Kikito,Nominated,en
Edward James Olmos,The Platino Awards for Iberoamerican Cinema,2017.0,Honorary Award,Won,en
Ronnie Sandahl,CPH PIX,2015.0,New Talent Grand PIX,Nominated,sv
Carlos Salcés,"Ariel Awards, Mexico",2004.0,Silver Ariel,Won,en
Francisco Vargas,São Paulo International Film Festival,2006.0,International Jury Award,Nominated,es
Mariana Rondón,Torino Film Festival,2013.0,Jury Prize,Won,es
Seth Grossman,Lone Star Film & Television Awards,2007.0,Lone Star Film & Television Award,Won,en
Marina Moshkova,Bourg en Bresse Youth Animation Festival,2015.0,Audience Award,Nominated,fr
Stipe Delić,Moscow International Film Festival,1973.0,Special Prize,Won,bs
Carlo Francisco Manatad,"Young Critics Circle, Philippines",2017.0,YCC Award,Won,en
Elizabeth Banks,Santa Barbara International Film Festival,2016.0,Virtuoso Award,Won,en
Cristiano Bortone,David di Donatello Awards,2007.0,David of the Youth,Won,it
Yang Ik-joon,Tokyo FILMeX,2009.0,Audience Award,Won,ko
G. V. Kumar,IBNLive Movie Awards,2016.0,Popular Award,Nominated,en
Anthony Geffen,News & Documentary Emmy Awards,2016.0,Emmy,Nominated,en
Barbra Streisand,"Directors Guild of America, USA",2002.0,DGA Award,Nominated,en
J. Clay Tweel,SXSW Film Festival,2014.0,SXSW Grand Jury Award,Nominated,en
Dimitris Stavrakas,Thessaloniki Film Festival,1999.0,Greek Competition Award,2nd place,el
Denis Leary,Satellite Awards,2007.0,Satellite Award,Nominated,en
Pablo Berger,Fotogramas de Plata,2013.0,Fotogramas de Plata,Won,es
William A. Fraker,"Academy Awards, USA",1979.0,Oscar,Nominated,en
Arturo Ripstein,Cannes Film Festival,1974.0,Palme d'Or,Nominated,es
Park Chan-wook,Melbourne International Film Festival,2016.0,Most Popular Feature Film,2nd place,ko
Ruben Östlund,Milan Film Festival,2008.0,Special Mention,Won,en
John Lee,Character and Morality in Entertainment Awards,2003.0,Camie,Won,en
Gabriele Muccino,David di Donatello Awards,2007.0,David,Nominated,en
Arkadiy Krasilshchikov,"Golden Eagle Awards, Russia",2008.0,Golden Eagle,Nominated,en
Jamie Foxx,MTV Movie + TV Awards,2013.0,MTV Movie Award,Nominated,en
Kanye West,Grammy Awards,2010.0,Grammy,Nominated,en
Simon Cartwright,Sundance Film Festival,2016.0,Short Film Grand Jury Prize,Nominated,en
Damien Chazelle,"Golden Globes, USA",2017.0,Golden Globe,Won,en
Corey Norman,Crimson Screen Horror Film Fest,2015.0,Crimmy,Won,en
Marc Levin,Paris Film Festival,2000.0,Grand Prix,Nominated,en
PES,Sundance Film Festival,2009.0,Short Filmmaking Award - Honorable Mention,Won,en
Peter Pau,Hong Kong Film Awards,1995.0,Hong Kong Film Award,Nominated,en
Wes Anderson,Central Ohio Film Critics Association,2010.0,COFCA Award,2nd place,en
Sergey Loznitsa,Traverse City Film Festival,2017.0,Buzz Wilson Prize,Won,en
Negin Farsad,Los Angeles Film Festival,2015.0,US Fiction Award,Nominated,en
Francesco Patierno,David di Donatello Awards,2017.0,David,Nominated,it
Felix Van Groeningen,Cannes Film Festival,2009.0,C.I.C.A.E. Award,Nominated,nl
Barbra Streisand,"Directors Guild of America, USA",1995.0,DGA Award,Won,en
Chazz Palminteri,Screen Actors Guild Awards,1995.0,Actor,Nominated,en
Bestor Cram,Prague One World Film Festival,2002.0,Best Film Award,Won,en
Sergei Ursulyak,Shanghai International TV Festival,2013.0,Magnolia Award,Won,en
Michelle Kranot,Athens International Film Festival,2014.0,Special Mention,Won,en
Olivier Babinet,Avanca Film Festival,2011.0,Special Mention - Feature Film,Won,fr
Andrew Grace,"Oxford Film Festival, Mississippi, USA",2013.0,Jury Award,Nominated,en
Marília Rocha,Biarritz International Festival of Latin American Cinema,2016.0,Golden Sun,Won,en
Andrea Arnold,BAFTA Awards,2017.0,BAFTA Film Award,Nominated,en
Amin Matalqa,Palm Springs International Film Festival,2009.0,John Schlesinger Award,Won,en
Tracey Ullman,"Writers Guild of America, USA",1997.0,WGA Award (TV),Nominated,en
Solveig Klaßen,Leipzig DOK Festival,2000.0,Prize of the Youth Jury,Won,de
Uberto Molo,Gramado Film Festival,1982.0,Golden Kikito,Nominated,pt
Seth Green,Behind the Voice Actors Awards,2013.0,BTVA Video Game Voice Acting Award,Nominated,en
Michel Auder,CPH:DOX,2008.0,New Vision Award,Won,en
Todd Haynes,Seattle Film Critics Awards,2002.0,Seattle Film Critics Award,Won,en
Gabriele Salvatores,Berlin International Film Festival,2003.0,Golden Berlin Bear,Nominated,it
Helgi Felixson,Chicago International Film Festival,2014.0,Gold Hugo,Nominated,en
Florin Şerban,"Gopo Awards, Romania",2011.0,Gopos Award,Won,ro
Ingmar Bergman,Giffoni Film Festival,1983.0,Nocciola d'Oro,Won,sv
Nancy Walker,The Stinkers Bad Movie Awards,1980.0,Stinker Award,Nominated,en
George Lucas,"ShoWest Convention, USA",1978.0,ShoWest Award,Won,en
Katie Holmes,Napa Valley Film Festival,2016.0,Jury Award,Won,en
Lauren Cohan,iHorror Awards,2017.0,iHorror Award,Nominated,en
Frank Vogel,Berlin International Film Festival,1990.0,Interfilm Award - Honorable Mention,Won,de
Mirai Mizue,Hiroshima International Animation Festival,2010.0,Grand Prix,Nominated,ja
Catherine Gund,Cleveland International Film Festival,2005.0,Someone to Watch Award,Won,en
Hans Canosa,Austin Film Festival,2002.0,Audience Award,Won,en
Enzo Williams,FAMAS Awards,2015.0,FAMAS Award,Won,en
Armand Mastroianni,New Media Film Festival,2014.0,New Media Film Festival Award,Nominated,en
Aimee Lagos,Santa Barbara International Film Festival,2004.0,Bruce Corwin Award,Won,en
Steve Hudson,Cherbourg-Octeville Festival of Irish & British Film,2007.0,Best Film,Won,en
Adrián García Bogliano,SXSW Film Festival,2011.0,Audience Award,Nominated,es
Wong Kar-wai,Golden Horse Film Festival,2000.0,Golden Horse Award,Nominated,cn
Samuel Abrahams,BAFTA Awards,2011.0,BAFTA Film Award,Nominated,en
Satoko Yokohama,Tokyo International Film Festival,2015.0,Asian Future Best Film Award,Nominated,ja
Nicola Sersale,Zlín International Film Festival for Children and Youth,2013.0,Zlín Dog,Nominated,en
Adriano Luz,Sophia Awards,2017.0,Sophia,Nominated,en
Larry Peerce,Cannes Film Festival,1964.0,Palme d'Or,Nominated,en
Sydney Pollack,Warsaw International Film Festival,2006.0,Best Documentary,Nominated,en
Fernando Trueba,Goya Awards,2013.0,Goya,Nominated,es
Morag Fullarton,"BAFTA Awards, Scotland",2012.0,BAFTA Scotland Award,Nominated,en
Verónica Llinás,Argentinean Film Critics Association Awards,2014.0,Silver Condor,Nominated,en
David Fincher,London Critics Circle Film Awards,2008.0,ALFS Award,Nominated,en
Huseyin Karabey,Sofia International Film Festival,2015.0,Best Balkan Film,Won,tr
Tom McCarthy,Chicago International Film Festival,2015.0,Audience Choice Award,Won,en
Stephen Frears,Dallas-Fort Worth Film Critics Association Awards,1991.0,DFWFCA Award,3rd place,en
Tadeusz Chmielewski,San Sebastián International Film Festival,1958.0,Alma Award for Best Screenplay,Won,pl
Yuji Nakae,Japanese Professional Movie Awards,2000.0,Japanese Professional Movie Award,Won,ja
Greg Pak,Málaga International Week of Fantastic Cinema,2004.0,Best Director,Won,en
Balu Mahendra,"National Film Awards, India",2014.0,Silver Lotus Award,Won,ta
Samuel Abrahams,London Independent Film Festival,2012.0,Jury Prize,Won,en
Peter Cattaneo,BAFTA Awards,1991.0,BAFTA Film Award,Nominated,en
Roberto Santiago,Capalbio Cinema,2000.0,Young People's Award,Won,es
