director_name,ceremony,year,category,outcome,original_language
Kurt Kuenne,Brussels International Festival of Fantasy Film (BIFFF),2012.0,7th Orbit Prize - Special Mention,Won,en
Marco Turco,"Kineo Awards, Italy",2008.0,Kineo Award,Nominated,it
Asghar Farhadi,Annonay International Festival of First Films,2004.0,Special Jury Prize,Won,fa
Naji Abu Nowar,Glasgow Film Festival,2015.0,Audience Award,Nominated,ar
Greg Kohs,Philadelphia Film Festival,2008.0,Jury Award,Won,en
Christos Siopahas,Thessaloniki Film Festival,1995.0,Greek Competition Award,Won,en
Eddie Garcia,Metro Manila Film Festival,1978.0,Festival Prize,Won,en
Lupita Nyong'o,Houston Film Critics Society Awards,2013.0,HFCS Award,Won,en
James Cameron,Razzie Awards,1986.0,Razzie Award,Won,en
Alvaro Ron,"Lionshead Film Festival, Dallas",2017.0,Festival Prize,Won,en
Joel Schumacher,San Sebastián International Film Festival,2003.0,Solidarity Award,Won,en
Joel Coen,"Golden Eagle Awards, Russia",2009.0,Golden Eagle,Nominated,en
Anthony Wall,BAFTA Awards,2002.0,BAFTA TV Award,Won,en
Corey Feldman,Young Artist Awards,1987.0,Jackie Coogan Award,Won,en
Thomas Langmann,"César Awards, France",2009.0,César,Nominated,fr
Ashutosh Gowariker,Screen Weekly Awards,2002.0,Screen,Won,hi
Ian & Cooper,"Academy of Science Fiction, Fantasy & Horror Films, USA",1999.0,Saturn Award,Won,en
Murilo Salles,São Paulo Association of Art Critics Awards,1982.0,APCA Trophy,Won,pt
Jon Alpert,Monte-Carlo TV Festival,2010.0,Golden Nymph,Won,en
Roberto Benigni,Satellite Awards,1999.0,Golden Satellite Award,Nominated,it
Jon Cassar,Directors Guild of Canada,2012.0,DGC Team Award,Won,en
Elisabetta Sgarbi,Torino Film Festival,2015.0,Prize of the City of Torino,Nominated,it
Christian Blackwood,Chicago International Film Festival,1984.0,Gold Hugo,Nominated,en
Jonas Geirnaert,Cannes Film Festival,2004.0,Jury Prize,Won,en
Robert M. Young	,Vail Film Festival,2004.0,Contribution to Film,Won,en
Matthias Schweighöfer,Bambi Awards,2012.0,Bambi,Nominated,de
Enrique Rottenberg,Awards of the Israeli Film Academy,1993.0,Award of the Israeli Film Academy,Won,en
James E. Duff,Brooklyn International Film Festival,2013.0,Certificate of Excellence,Won,en
John Turturro,Video Software Dealers Association,2001.0,Independent Career Achievement Award,Won,en
Matthew Moore,Ale Kino! - International Young Audience Film Festival,2014.0,Golden Poznan Goat,Won,en
Gerardine Wurzburg,CableACE Awards,1994.0,CableACE,Nominated,en
Anthony,Hong Kong Film Awards,1994.0,Hong Kong Film Award,Won,ta
François Ozon,"César Awards, France",1997.0,César,Nominated,fr
Claudia Sainte-Luce,"Hermosillo International Film Festival, Mexico",2016.0,Festival Prize,Nominated,es
JR,Awards Circuit Community Awards,1992.0,ACCA,2nd place,en
Robert Riskin,"Academy Awards, USA",1934.0,Oscar,Nominated,en
Joel Ashton McCarthy,Canadian Filmmakers' Festival,2015.0,Reel Canadian Indie Award,Won,en
John A. Gallagher,Idyllwild International Festival of Cinema,2016.0,Indie Spirit Award,Nominated,en
James Jones,"Golden Globes, USA",1971.0,Golden Globe,Nominated,en
Misha Collins,"People's Choice Awards, USA",2016.0,People's Choice Award,Nominated,en
Andrei Panin,Nika Awards,2013.0,Nika,Won,pl
Andreas Hykade,Melbourne International Film Festival,2000.0,City of Melbourne Award,Won,en
Leni Riefenstahl,"Telluride Film Festival, US",1974.0,Silver Medallion Award,Won,de
Ted May,Daytime Emmy Awards,1990.0,Daytime Emmy,Nominated,en
Leslie Cheung,Hong Kong Film Awards,1991.0,Hong Kong Film Award,Won,cn
Yung Chang,Hot Docs Canadian International Documentary Festival,2008.0,Don Haig Award,Won,en
Gérard Pirès,"César Awards, France",1985.0,César,Nominated,fr
Carlos Mignon,FICUMAN Festival International de Cine UNAM,2016.0,Puma,Nominated,es
Ethan Hawke,Los Angeles Film Critics Association Awards,2013.0,LAFCA Award,Won,en
Brillante Mendoza,Sitges - Catalonian International Film Festival,2013.0,Maria,Nominated,en
Debra Granik,Hong Kong International Film Festival,2011.0,SIGNIS Award,Won,en
Jan Sardi,BAFTA Awards,1997.0,BAFTA Film Award,Nominated,en
Mijke de Jong,Rotterdam International Film Festival,2016.0,KNF Award,Nominated,en
Catarina Ruivo,Rio de Janeiro International Film Festival,2007.0,Audience Award,Won,pt
Aitor Merino,Goya Awards,2008.0,Goya,Nominated,es
Lucy Walker,"Cinema Eye Honors Awards, US",2014.0,Cinema Eye Honors Award,Won,en
Sally Potter,Italian National Syndicate of Film Journalists,1993.0,European Silver Ribbon,Nominated,en
Lonnie Schuyler,Tupelo Film Festival,2011.0,Festival Prize,Nominated,en
Steven Spielberg,"Golden Camera, Germany",1999.0,Golden Camera,Won,en
Ken Wardrop,Rio de Janeiro Curta Cinema,2005.0,International Competition - Jury Prize,Won,en
Jackie Chan,Hong Kong Film Awards,2016.0,Hong Kong Film Award,Nominated,cn
Adam Wingard,Austin Fantastic Fest,2011.0,Horror Jury Prize,Won,en
JR,BAFTA Awards,1993.0,BAFTA Film Award,Won,en
Ralph Fiennes,Screen Actors Guild Awards,1997.0,Actor,Nominated,en
Stuart Murdoch,Newport Beach Film Festival,2014.0,Honors,Won,en
Miranda Smith,Central Florida Film & Video Festival,1994.0,Documentary Award,Won,en
Bruno Barreto,Berlin International Film Festival,1997.0,Golden Berlin Bear,Nominated,pt
Biren Nag,Filmfare Awards,1963.0,Filmfare Award,Nominated,hi
David Lynch,Chlotrudis Awards,2002.0,Audience Award,Won,en
Kathy Shultz,Zlín International Film Festival for Children and Youth,2013.0,Golden Apple,Won,es
Bruno Podalydès,Clermont-Ferrand International Short Film Festival,1992.0,Audience Award,Won,fr
Marcel Łoziński,San Francisco International Film Festival,1996.0,Golden Spire,Won,en
Laura Dern,"Golden Globes, USA",1992.0,Golden Globe,Nominated,en
Nikolaus Geyrhalter,Buenos Aires International Festival of Independent Cinema,2015.0,Human Rights Award,Won,de
Richard Wilson,BAFTA Awards,1992.0,BAFTA TV Award,Won,en
Jeroen Bogaert,Encounters International Film Festival,2013.0,Brief Encounters Best of British Award,Nominated,en
Bryan Norton,Fantasporto,2001.0,Special Career Award,Won,en
Laura Poitras,Gotham Awards,2010.0,Gotham Independent Film Award,Won,en
Jennifer Grausman,Los Angeles Film Festival,2008.0,Special Commendation,Won,en
Ken Loach,Robert Festival,2017.0,Robert,Nominated,en
Michel Khleifi,Dubai International Film Festival,2009.0,Muhr Arab Award,Won,en
Serge Avedikian,Tallinn Black Nights Film Festival,2013.0,Grand Prize,Nominated,en
Karolos Zonaras,Torino International Festival of Young Cinema,1997.0,Prize of the City of Torino,Nominated,en
Gunnar Vikene,Montréal International Children's Film Festival,2007.0,C.I.F.E.J. Award,Won,en
Arthur Wong,Golden Horse Film Festival,2010.0,Golden Horse Award,Nominated,cn
Mélanie Laurent,Cannes Film Festival,2008.0,Palme d'Or - Best Short Film,Nominated,fr
Joe Pacheco,Lake County Film Festival,2006.0,Special Jury Award,Won,en
Rubaiyat Hossain,Philafilm - Philadelphia International Film Festival,2012.0,Leigh Whipper Gold Award,Won,bn
J.P. Sniadecki,Locarno International Film Festival,2014.0,Golden Leopard,Nominated,en
Masaki Kobayashi,Cannes Film Festival,1969.0,Palme d'Or,Nominated,ja
Pablo Taméz Sierra,"Ariel Awards, Mexico",2013.0,Silver Ariel,Won,en
Dennis Hauck,Oldenburg Film Festival,2015.0,German Independence Award - Audience Award,Nominated,en
Cyril Morin,St. Louis International Film Festival,2016.0,Festival Prize,Nominated,en
Alan Alda,"Writers Guild of America, USA",1984.0,WGA Award (TV),Nominated,en
Ang Lee,AARP Movies for Grownups Awards,2013.0,Movies for Grownups Award,Nominated,en
Jon Else,International Documentary Association,2010.0,IDA Award,Won,en
Malika Pellicioli,Montréal World Film Festival,2014.0,Best Fiction Film (Student Films),Won,en
Edgardo Vinarao,FAMAS Awards,1991.0,FAMAS Award,Won,en
Jonathan Glazer,Gotham Awards,2014.0,Audience Award,Nominated,en
Matthew Porterfield,Boulder International Film Festival,2007.0,BIFF Award,Won,en
Kirsten Sheridan,Chicago International Children's Film Festival,1999.0,Adult's Jury Award,2nd place,en
Melissa Rauch,Screen Actors Guild Awards,2014.0,Actor,Nominated,en
Craig Roberts,British Independent Film Awards,2011.0,British Independent Film Award,Nominated,en
Rune Denstad Langlo,Transilvania International Film Festival,2009.0,Transilvania Trophy,Nominated,no
Claire Simon,Prix Louis Delluc,2016.0,Prix Louis Delluc,Nominated,fr
Olivia Wilde,Behind the Voice Actors Awards,2015.0,BTVA Television Voice Acting Award,Nominated,en
Yojiro Takita,Chicago International Film Festival,1988.0,Gold Hugo,Nominated,ja
Paola Randi,Venice Film Festival,2010.0,Controcampo Italiano Prize,Nominated,it
Joshua Safdie,Lisbon & Estoril Film Festival,2014.0,TAP Revelation Award,Won,en
Peter Peake,Dresden Film Festival,1999.0,Best Animation Film,3rd place,en
Chris Gorak,Art Directors Guild,2003.0,Excellence in Production Design Award,Nominated,en
Hüseyin Tabak,Ankara International Film Festival,2013.0,Mahmut Tali Ongoren Special Award,Won,de
Cao Hamburger,Berlin International Film Festival,2012.0,Panorama Audience Award,3rd place,pt
Jean-Luc Gréco,Hiroshima International Animation Festival,2010.0,Grand Prix,Nominated,fr
Alla Surikova,Molodist International Film Festival,1998.0,Festival Diploma,Won,ru
Alexander Adolph,"Adolf Grimme Awards, Germany",2013.0,Adolf Grimme Award,Nominated,de
Ondřej Sokol,Czech Lions,2012.0,Czech Lion,Nominated,en
Dax Phelan,Chandler International Film Festival,2016.0,Jury Prize,Won,en
Walter Salles,Los Angeles Film Critics Association Awards,1998.0,LAFCA Award,2nd place,en
Paul Haggis,"Academy Awards, USA",2005.0,Oscar,Nominated,en
Bong Joon-ho,Sitges - Catalonian International Film Festival,2008.0,Best Film,Nominated,ko
Sandra Bullock,Alliance of Women Film Journalists,2013.0,EDA Award,Nominated,en
Alec Baldwin,Awards Circuit Community Awards,2004.0,ACCA,Nominated,en
Illeana Douglas,The Stinkers Bad Movie Awards,2002.0,Stinker Award,Nominated,en
Želimir Gvardiol,Columbus International Film & Video Festival,1998.0,Certificate of Excellence,Won,en
Mark Cousins,"T-Mobile New Horizons International Film Festival, Poland",2015.0,Grand Prix,Nominated,en
Panagiotis Fafoutis,Hellenic Film Academy Awards,2016.0,Hellenic Film Academy Award,Nominated,el
Vanessa Redgrave,Laurel Awards,1967.0,Golden Laurel,Nominated,en
Fax Bahr,Primetime Emmy Awards,1991.0,Primetime Emmy,Nominated,en
Cher,Satellite Awards,2010.0,Satellite Award,Won,en
Jordi Mollà,Spanish Actors Union,1998.0,Award of the Spanish Actors Union,Won,es
Joseph Hahn,Academy of Television Arts and Sciences College Television Awards,2000.0,Emmy,Won,en
Alexander Payne,Southeastern Film Critics Association Awards,2011.0,SEFCA Award,Won,en
Leonardo Di Costanzo,"Golden Globes, Italy",2013.0,Golden Globe,Nominated,it
Mario Camus,Berlin International Film Festival,1983.0,C.I.D.A.L.C. Award,Won,es
David Keith,Primetime Emmy Awards,2005.0,Primetime Emmy,Won,en
Sean Astin,Utah Film Critics Association Awards,2003.0,UFCA Award,Won,en
Juan Carlos Tabío,Gramado Film Festival,1996.0,Kikito Critics Prize,Won,es
Don Hertzfeldt,North Carolina Film Festival,1997.0,Gold Medal,Won,en
Kaan Mujdeci,Venice Film Festival,2014.0,Special Jury Prize,Won,tr
Brian James Crewe,Wild Rose Independent Film Festival,2012.0,Distinctive Achievement Award,Won,en
Mandy Jacobson,Human Rights Watch International Film Festival,1996.0,Nestor Almendros Award,Won,en
Ana Díez,Goya Awards,1990.0,Goya,Won,es
Tetsuaki Matsue,Yamagata International Documentary Film Festival,1999.0,NETPAC Award - Special Mention,Won,en
Margarida Cardoso,Doclisboa International Film Festival,2007.0,Midas Prize,Won,pt
Arko Okk,Latvian National Film Festival,2007.0,Latvian Film Prize,Nominated,en
Gary Rydstrom,"Cinema Audio Society, USA",1998.0,C.A.S. Award,Won,en
Kazim Öz,Istanbul International Film Festival,2014.0,FIPRESCI Prize,Won,en
Jon Favreau,Chicago Film Critics Association Awards,1997.0,CFCA Award,Nominated,en
Cherien Dabis,Zurich Film Festival,2009.0,Golden Eye,Nominated,en
Bong Joon-ho,Seattle Film Critics Awards,2015.0,Seattle Film Critics Award,Nominated,ko
Lydia Dean Pilcher,PGA Awards,2004.0,PGA Award,Nominated,en
Robert De Niro,"Academy Awards, USA",1977.0,Oscar,Nominated,en
Mika Ripatti,Jussi Awards,2004.0,Jussi,Won,en
Radu Jude,"Gopo Awards, Romania",2008.0,Gopos Award,Nominated,en
Mahdi Fleifel,Glasgow Short Film Festival,2015.0,Bill Douglas Award for International Short Film,Nominated,en
Philippe Falardeau,Toronto Film Critics Association Awards,2015.0,Rogers Award,Nominated,fr
Solveig Nordlund,Rotterdam International Film Festival,1998.0,Tiger Award,Nominated,pt
Cătălin Mitulescu,Torino Film Festival,2001.0,Prize of the City of Torino,Nominated,ro
Paulo Betti,São Paulo Association of Art Critics Awards,1995.0,APCA Trophy,Won,en
Casey Affleck,Houston Film Critics Society Awards,2017.0,HFCS Award,Won,en
Damon Beesley,"Royal Television Society, UK",2010.0,RTS Television Award,Won,en
Ben Safdie,CPH:DOX,2011.0,New Vision Award,Nominated,en
Jones,Santa Barbara International Film Festival,2015.0,Cinema Vanguard Award,Won,en
César Martínez Herrada,Málaga Spanish Film Festival,2006.0,Golden Biznaga,Nominated,es
Francesca Rizzo,Chicago International Film Festival,1995.0,Certificate of Merit,Won,en
Stephen Chbosky,North Carolina Film Critics Association,2013.0,NCFCA Award,Nominated,en
Eric Khoo,Pusan International Film Festival,1996.0,New Currents Award,Nominated,en
Jan Pinkava,Gold Derby Awards,2008.0,Gold Derby Award,Nominated,en
Edmund Yeo,Larissa Mediterranean Festival of New Filmmakers,2011.0,Golden Horse,2nd place,en
Elaine Constantine,BAFTA Awards,2015.0,BAFTA Film Award,Nominated,en
Giuseppe Bertolucci,Locarno International Film Festival,2005.0,Golden Leopard - Video,Nominated,it
Guel Arraes,"Prêmio Qualidade, Brazil",2011.0,Prêmio Qualidade,Nominated,pt
Bernie Brillstein,CableACE Awards,1995.0,CableACE,Won,en
Ross Sutherland,Buenos Aires International Festival of Independent Cinema,2016.0,Grand Prize - Avant-Garde and Genre,Won,en
Tim Kinzy,Film Club's The Lost Weekend,2016.0,Lost Weekend Award,Won,en
Małgorzata Szumowska,Thessaloniki Film Festival,2000.0,Special Artistic Achievement,Won,pl
Ellen DeGeneres,Online Film & Television Association,2002.0,OFTA Television Award,Nominated,en
Davy Rothbart,"Indiana Film Journalists Association, US",2013.0,Hoosier Award,Won,en
Michael Morgenstern,Barcelona International Gay & Lesbian Film Festival,2012.0,Audience Award,Won,en
Jorge Pelicano,Coimbra Caminhos do Cinema Português,2007.0,Press Award,Won,pt
Samuel Benchetrit,Williamsburg Brooklyn Film Festival,2001.0,Chameleon,Won,fr
Cary Fukunaga,Stockholm Film Festival,2009.0,Bronze Horse,Nominated,en
Claudio Noce,Venice Film Festival,2005.0,Jameson Short Film Award,Won,it
Ed Harris,London Critics Circle Film Awards,2004.0,ALFS Award,Nominated,en
Salma Hayek,Dallas-Fort Worth Film Critics Association Awards,2003.0,DFWFCA Award,3rd place,en
Kelvin Kyung Kun Park,Taiwan International Documentary Film Festival,2014.0,Asian Vision Grand Prize,Nominated,en
Zev Berman,Taos Talking Picture Festival,2002.0,Taos Land Grant Award,Nominated,en
Min Byung-Hun,Singapore International Film Festival,1999.0,Young Cinema Award,Nominated,ko
Andrey Paounov,Golden Rhyton Bulgarian Documentary and Animation Film Festival,2005.0,Golden Rhyton,Won,en
Ned McNeilage,Rhode Island International Film Festival,2014.0,First Prize,Won,en
Bruce Sinofsky,20/20 Awards,2017.0,Felix,Nominated,en
Lee Unkrich,Hugo Awards,2011.0,Hugo,Nominated,en
Auli Mantila,Jussi Awards,2005.0,Jussi,Won,fi
Cristi Puiu,Bratislava International Film Festival,2005.0,Grand Prix,Nominated,ro
Jeff Goldblum,"National Society of Film Critics Awards, USA",1987.0,NSFC Award,2nd place,en
Andrew Haigh,Gay and Lesbian Entertainment Critics Association (GALECA),2016.0,Dorian Award,Nominated,en
Steven Okazaki,Camerimage,2012.0,Award for Outstanding Achievements in Documentary Filmmaking,Won,en
Zachary Russell,SXSW Film Festival,2016.0,SXSW Grand Jury Award,Nominated,en
Zhang Yimou,"SESC Film Festival, Brazil",1993.0,Critics Award,Won,zh
Stephan Komandarev,Leipzig DOK Festival,2002.0,MDR Film Prize,Won,bg
Nikos Kavoukidis,Thessaloniki Film Festival,1978.0,Greek Competition Award,Won,en
Pere Portabella,Rotterdam International Film Festival,2010.0,Tiger Award for Short Film,Nominated,en
Jon East,BAFTA Awards,2008.0,BAFTA Children's Award,Nominated,en
Bill Cosby,"People's Choice Awards, USA",1990.0,People's Choice Award,Won,en
Mark Claywell,Warsaw International Film Festival,2010.0,Competition 1-2 Award,Nominated,en
Akiva Goldsman,Humanitas Prize,2002.0,Humanitas Prize,Nominated,en
Merzak Allouache,Kerala International Film Festival,2012.0,FIPRESCI Prize,Won,en
Don McKellar,Cannes Film Festival,1998.0,Award of the Youth,Won,en
Toni Servillo,Village Voice Film Poll,2013.0,VVFP Award,Nominated,it
Brad Turner,Online Film & Television Association,2012.0,OFTA Television Award,Nominated,en
Sandra Goldbacher,Dinard British Film Festival,1998.0,Golden Hitchcock,Nominated,en
Paul Negoescu,Zurich Film Festival,2016.0,Golden Eye,Nominated,en
Richard Linklater,"Casting Society of America, USA",2015.0,Career Achievement Award,Won,en
Jun'ya Satô,Blue Ribbon Awards,1989.0,Blue Ribbon Award,Won,ja
Svilen Dimitrov,Hiroshima International Animation Festival,2012.0,Grand Prix,Nominated,en
Kevin Downes,New York VisionFest,2009.0,Film Competition Award,Won,en
Sophia Takal,Montclair Film Festival (MFF),2016.0,Narrative Feature Competition,Nominated,en
Jos Stelling,Venice Film Festival,1986.0,Venice Authors Prize - Special Mention,Won,nl
Paul Sarossy,Boston Society of Film Critics Awards,1997.0,BSFC Award,3rd place,en
Mani Haghighi,International Online Cinema Awards (INOCA),2016.0,Halfway Award,Nominated,fa
Robert Mulligan,"Directors Guild of America, USA",1963.0,DGA Award,Nominated,en
Kaori Momoi,Los Angeles Film Festival,2015.0,Special Mention,Won,en
Vinayan,Filmfare Awards South,2002.0,Filmfare Award - Tamil Film Industry,Nominated,en
Hideaki Anno,Clermont-Ferrand International Short Film Festival,2003.0,Canal+ Award,Won,ja
Uta Arning,Moscow International Film Festival,2011.0,Russian Film Clubs Federation Award - Special Mention,Won,en
Ricardo Darín,Argentinean Film Critics Association Awards,2006.0,Silver Condor,Won,es
Corey Yuen Kwai,Golden Horse Film Festival,1995.0,Golden Horse Award,Won,cn
Juris Poškus,Tallinn Black Nights Film Festival,2012.0,Grand Prize,Nominated,en
Joseph L. Mankiewicz,Venice Film Festival,1987.0,Career Golden Lion,Won,en
Gary Rydstrom,BAFTA Awards,1998.0,BAFTA Film Award,Nominated,en
Christian Schwochow,Jupiter Award,2013.0,Jupiter Award,Won,de
Sam Kretchmar,Calgary International Film Festival,2015.0,Discovery Award,Won,en
